id,rating,party_id,text,sentDate
1281394,NULL,1,xxx,"2025-11-08 08:53:59"
1281395,NULL,4,xxx,"2025-11-08 08:59:12"
1281398,NULL,2,xxx,"2025-11-08 09:24:08"
1281399,NULL,2,xxx,"2025-11-08 09:30:53"
1281400,NULL,1,xxx,"2025-11-08 10:08:03"
1281401,NULL,1,xxx,"2025-11-08 10:08:42"
1281402,NULL,1,xxx,"2025-11-08 10:10:31"
1281403,NULL,4,xxx,"2025-11-08 10:38:24"
1281404,NULL,1,xxx,"2025-11-08 10:56:36"
1281405,NULL,1,xxx,"2025-11-08 11:25:06"
1281406,NULL,3,xxx,"2025-11-08 11:25:11"
1281407,NULL,1,xxx,"2025-11-08 11:47:53"
1281408,NULL,1,xxx,"2025-11-08 11:52:34"
1281409,NULL,1,xxx,"2025-11-08 11:55:36"
1281410,NULL,1,xxx,"2025-11-08 11:56:03"
1281411,NULL,3,xxx,"2025-11-08 11:57:55"
1281412,NULL,2,xxx,"2025-11-08 12:01:27"
1281413,NULL,2,xxx,"2025-11-08 12:02:06"
1281415,NULL,2,xxx,"2025-11-08 12:05:20"
1281417,NULL,1,xxx,"2025-11-08 12:12:33"
1281418,NULL,1,xxx,"2025-11-08 12:24:53"
1281419,NULL,1,xxx,"2025-11-08 12:48:10"
1281420,NULL,3,xxx,"2025-11-08 13:11:43"
1281421,NULL,1,xxx,"2025-11-08 13:18:29"
1281422,NULL,1,xxx,"2025-11-08 13:24:10"
1281423,NULL,1,xxx,"2025-11-08 13:25:59"
1281424,46616,4,xxx,"2025-11-08 13:42:53"
1281425,NULL,1,xxx,"2025-11-08 14:01:41"
1281427,NULL,2,xxx,"2025-11-08 14:24:14"
1281428,NULL,1,xxx,"2025-11-08 14:41:16"
1281429,NULL,1,xxx,"2025-11-08 14:44:04"
1281430,NULL,1,xxx,"2025-11-08 14:48:01"
1281431,NULL,1,xxx,"2025-11-08 15:02:56"
1281432,NULL,1,xxx,"2025-11-08 15:40:15"
1281436,NULL,1,xxx,"2025-11-08 22:03:21"
1281437,NULL,1,xxx,"2025-11-09 01:44:25"
1281438,NULL,1,xxx,"2025-11-09 01:46:42"
1281439,NULL,4,xxx,"2025-11-09 02:03:48"
1281440,NULL,1,xxx,"2025-11-09 03:21:57"
1281441,NULL,4,xxx,"2025-11-09 03:43:11"
1281442,NULL,1,xxx,"2025-11-09 04:28:45"
1281443,NULL,1,xxx,"2025-11-09 04:30:30"
1281444,46612,4,xxx,"2025-11-09 04:34:32"
1281445,NULL,4,xxx,"2025-11-10 11:15:59"
1281446,NULL,1,xxx,"2025-11-09 04:45:01"
1281447,NULL,1,xxx,"2025-11-09 08:01:07"
1281448,NULL,1,xxx,"2025-11-09 10:04:49"
1281449,NULL,2,xxx,"2025-11-09 10:11:54"
1281450,NULL,1,xxx,"2025-11-09 10:14:06"
1281452,46614,2,xxx,"2025-11-09 11:57:27"
1281453,NULL,2,xxx,"2025-11-09 12:01:39"
1281456,NULL,1,xxx,"2025-11-09 13:54:21"
1281457,NULL,1,xxx,"2025-11-09 14:22:22"
1281459,NULL,1,xxx,"2025-11-09 14:42:38"
1281460,NULL,1,xxx,"2025-11-09 14:53:16"
1281461,NULL,1,xxx,"2025-11-09 15:19:56"
1281462,NULL,1,xxx,"2025-11-09 15:35:07"
1281463,NULL,1,xxx,"2025-11-09 16:03:17"
1281465,NULL,1,xxx,"2025-11-09 16:20:05"
1281466,NULL,1,xxx,"2025-11-09 16:23:22"
1281467,NULL,2,xxx,"2025-11-09 16:37:25"
1281468,NULL,2,xxx,"2025-11-09 17:20:11"
1281470,NULL,1,xxx,"2025-11-09 17:46:20"
1281471,NULL,2,xxx,"2025-11-09 17:57:52"
1281474,NULL,1,xxx,"2025-11-09 21:05:42"
1281475,NULL,1,xxx,"2025-11-09 21:55:42"
1281476,NULL,1,xxx,"2025-11-09 22:11:01"
1281477,NULL,1,xxx,"2025-11-09 22:47:49"
1281478,NULL,4,xxx,"2025-11-09 23:19:26"
1281479,NULL,2,xxx,"2025-11-10 05:48:45"
1281481,NULL,3,xxx,"2025-11-10 06:35:04"
1281482,NULL,1,xxx,"2025-11-10 07:00:16"
1281484,NULL,1,xxx,"2025-11-10 07:30:26"
1281485,NULL,4,xxx,"2025-11-10 07:31:32"
1281489,NULL,4,xxx,"2025-11-10 07:38:39"
1281490,NULL,4,xxx,"2025-11-10 07:44:21"
1281491,NULL,3,xxx,"2025-11-10 07:44:40"
1281492,NULL,1,xxx,"2025-11-10 07:51:00"
1281493,NULL,2,xxx,"2025-11-10 07:52:24"
1281494,NULL,2,xxx,"2025-11-10 07:55:40"
1281495,NULL,4,xxx,"2025-11-10 07:58:01"
1281496,NULL,1,xxx,"2025-11-10 08:01:21"
1281497,NULL,2,xxx,"2025-11-10 08:06:05"
1281498,46678,2,xxx,"2025-11-10 08:08:42"
1281499,46627,4,xxx,"2025-11-10 08:09:02"
1281500,NULL,2,xxx,"2025-11-10 08:10:39"
1281502,46617,4,xxx,"2025-11-10 08:15:58"
1281503,NULL,2,xxx,"2025-11-10 08:14:27"
1281504,NULL,3,xxx,"2025-11-10 08:15:31"
1281505,NULL,2,xxx,"2025-11-10 08:15:35"
1281506,NULL,3,xxx,"2025-11-10 08:15:40"
1281507,NULL,4,xxx,"2025-11-10 08:15:55"
1281508,NULL,2,xxx,"2025-11-10 08:16:22"
1281509,46618,4,xxx,"2025-11-10 08:18:15"
1281510,NULL,2,xxx,"2025-11-10 08:18:48"
1281511,NULL,2,xxx,"2025-11-10 08:20:09"
1281512,NULL,1,xxx,"2025-11-10 08:20:46"
1281513,NULL,2,xxx,"2025-11-10 08:21:12"
1281514,NULL,1,xxx,"2025-11-10 08:25:11"
1281515,NULL,1,xxx,"2025-11-10 08:25:36"
1281516,NULL,2,xxx,"2025-11-10 08:26:12"
1281517,NULL,1,xxx,"2025-11-10 08:27:08"
1281518,NULL,1,xxx,"2025-11-10 08:27:42"
1281519,NULL,1,xxx,"2025-11-10 08:30:14"
1281520,NULL,1,xxx,"2025-11-10 08:32:39"
1281521,NULL,2,xxx,"2025-11-10 08:33:50"
1281522,NULL,2,xxx,"2025-11-10 08:36:38"
1281523,NULL,1,xxx,"2025-11-10 08:39:00"
1281524,NULL,2,xxx,"2025-11-10 08:39:29"
1281526,NULL,2,xxx,"2025-11-10 08:40:44"
1281528,NULL,2,xxx,"2025-11-10 08:46:08"
1281529,NULL,1,xxx,"2025-11-10 08:47:21"
1281530,46637,4,xxx,"2025-11-10 14:20:12"
1281532,NULL,1,xxx,"2025-11-10 08:54:53"
1281533,NULL,1,xxx,"2025-11-10 08:55:51"
1281534,NULL,4,xxx,"2025-11-10 08:57:50"
1281535,NULL,1,xxx,"2025-11-10 08:58:28"
1281537,NULL,1,xxx,"2025-11-10 09:06:52"
1281538,NULL,1,xxx,"2025-11-10 09:06:53"
1281539,NULL,1,xxx,"2025-11-10 09:11:01"
1281540,NULL,1,xxx,"2025-11-10 09:11:29"
1281541,46635,2,xxx,"2025-11-10 09:12:28"
1281543,NULL,4,xxx,"2025-11-10 09:26:57"
1281545,NULL,1,xxx,"2025-11-10 09:16:13"
1281546,NULL,1,xxx,"2025-11-10 09:17:09"
1281547,NULL,1,xxx,"2025-11-10 09:17:55"
1281548,NULL,2,xxx,"2025-11-10 09:18:13"
1281549,NULL,2,xxx,"2025-11-10 09:18:14"
1281550,NULL,1,xxx,"2025-11-10 09:18:17"
1281553,NULL,1,xxx,"2025-11-10 09:19:56"
1281554,NULL,2,xxx,"2025-11-10 09:20:24"
1281557,NULL,1,xxx,"2025-11-10 09:22:37"
1281558,NULL,1,xxx,"2025-11-10 09:23:16"
1281559,NULL,4,xxx,"2025-11-10 09:24:25"
1281560,NULL,2,xxx,"2025-11-10 09:25:09"
1281561,NULL,2,xxx,"2025-11-10 09:27:31"
1281562,NULL,1,xxx,"2025-11-10 09:28:42"
1281563,NULL,2,xxx,"2025-11-10 09:29:37"
1281564,NULL,1,xxx,"2025-11-10 09:29:45"
1281565,NULL,2,xxx,"2025-11-10 09:30:48"
1281566,NULL,2,xxx,"2025-11-10 09:30:59"
1281567,NULL,1,xxx,"2025-11-10 09:31:10"
1281568,NULL,1,xxx,"2025-11-10 09:31:26"
1281570,46622,4,xxx,"2025-11-10 09:33:43"
1281571,NULL,1,xxx,"2025-11-10 09:34:22"
1281572,NULL,1,xxx,"2025-11-10 09:35:49"
1281574,NULL,4,xxx,"2025-11-10 09:38:04"
1281575,NULL,2,xxx,"2025-11-10 09:38:18"
1281576,NULL,1,xxx,"2025-11-10 09:38:39"
1281577,NULL,4,xxx,"2025-11-10 09:38:43"
1281578,NULL,1,xxx,"2025-11-10 09:39:31"
1281579,NULL,1,xxx,"2025-11-10 09:42:17"
1281580,NULL,1,xxx,"2025-11-10 09:43:24"
1281581,NULL,2,xxx,"2025-11-10 09:44:00"
1281582,NULL,1,xxx,"2025-11-10 09:45:31"
1281583,NULL,4,xxx,"2025-11-10 09:45:33"
1281584,NULL,3,xxx,"2025-11-10 09:46:27"
1281585,NULL,4,xxx,"2025-11-10 09:47:33"
1281586,NULL,2,xxx,"2025-11-10 09:49:50"
1281587,NULL,2,xxx,"2025-11-10 09:50:59"
1281588,NULL,1,xxx,"2025-11-10 09:51:55"
1281589,NULL,4,xxx,"2025-11-10 10:02:33"
1281591,NULL,1,xxx,"2025-11-10 10:02:31"
1281592,NULL,2,xxx,"2025-11-10 10:02:48"
1281593,NULL,1,xxx,"2025-11-10 10:04:14"
1281594,NULL,4,xxx,"2025-11-10 10:34:32"
1281595,NULL,1,xxx,"2025-11-10 10:05:33"
1281597,NULL,2,xxx,"2025-11-10 10:06:27"
1281598,NULL,4,xxx,"2025-11-10 10:21:33"
1281600,NULL,4,xxx,"2025-11-10 10:13:58"
1281603,NULL,1,xxx,"2025-11-10 10:17:31"
1281604,NULL,1,xxx,"2025-11-10 10:18:49"
1281605,NULL,1,xxx,"2025-11-10 10:20:01"
1281607,NULL,1,xxx,"2025-11-10 10:21:35"
1281608,NULL,1,xxx,"2025-11-10 10:22:12"
1281609,NULL,1,xxx,"2025-11-10 10:22:15"
1281610,NULL,1,xxx,"2025-11-10 10:22:45"
1281611,NULL,1,xxx,"2025-11-10 10:23:54"
1281613,46624,4,xxx,"2025-11-10 10:25:26"
1281614,NULL,2,xxx,"2025-11-10 10:29:12"
1281616,NULL,3,xxx,"2025-11-10 10:29:38"
1281617,NULL,3,xxx,"2025-11-10 10:30:39"
1281618,NULL,2,xxx,"2025-11-10 10:30:55"
1281619,NULL,1,xxx,"2025-11-10 10:32:16"
1281620,NULL,1,xxx,"2025-11-10 10:32:41"
1281622,NULL,2,xxx,"2025-11-10 10:37:23"
1281623,NULL,4,xxx,"2025-11-10 10:56:23"
1281624,NULL,2,xxx,"2025-11-10 10:38:42"
1281625,NULL,2,xxx,"2025-11-10 10:38:43"
1281626,NULL,4,xxx,"2025-11-10 10:39:02"
1281627,NULL,2,xxx,"2025-11-10 10:39:10"
1281628,NULL,2,xxx,"2025-11-10 10:40:42"
1281629,NULL,1,xxx,"2025-11-10 10:41:07"
1281631,NULL,1,xxx,"2025-11-10 10:42:18"
1281634,NULL,2,xxx,"2025-11-10 10:43:33"
1281635,NULL,1,xxx,"2025-11-10 10:44:21"
1281636,46628,4,xxx,"2025-11-10 10:54:32"
1281637,NULL,2,xxx,"2025-11-10 10:45:57"
1281638,NULL,1,xxx,"2025-11-10 10:46:03"
1281639,NULL,1,xxx,"2025-11-10 10:46:10"
1281640,46664,4,xxx,"2025-11-10 11:05:47"
1281641,NULL,1,xxx,"2025-11-10 10:49:03"
1281642,NULL,2,xxx,"2025-11-10 10:49:50"
1281643,NULL,1,xxx,"2025-11-10 10:51:00"
1281644,NULL,1,xxx,"2025-11-10 10:51:02"
1281645,46626,4,xxx,"2025-11-10 10:51:12"
1281646,NULL,1,xxx,"2025-11-10 10:51:23"
1281647,NULL,2,xxx,"2025-11-10 10:52:04"
1281648,NULL,2,xxx,"2025-11-10 10:55:01"
1281649,NULL,4,xxx,"2025-11-10 10:55:28"
1281650,NULL,4,xxx,"2025-11-10 11:02:10"
1281652,NULL,1,xxx,"2025-11-10 10:58:30"
1281653,NULL,2,xxx,"2025-11-10 10:58:38"
1281654,NULL,2,xxx,"2025-11-10 10:59:05"
1281655,NULL,2,xxx,"2025-11-10 10:59:19"
1281656,NULL,2,xxx,"2025-11-10 11:01:07"
1281658,NULL,2,xxx,"2025-11-10 11:01:19"
1281659,NULL,1,xxx,"2025-11-10 11:03:17"
1281660,NULL,2,xxx,"2025-11-10 11:03:40"
1281661,NULL,1,xxx,"2025-11-10 11:04:59"
1281662,NULL,1,xxx,"2025-11-10 11:05:39"
1281663,NULL,2,xxx,"2025-11-10 11:06:36"
1281664,NULL,2,xxx,"2025-11-10 11:08:48"
1281666,47065,2,xxx,"2025-11-10 11:09:02"
1281667,NULL,1,xxx,"2025-11-10 11:11:11"
1281668,NULL,2,xxx,"2025-11-10 11:11:16"
1281669,NULL,1,xxx,"2025-11-10 11:13:56"
1281670,NULL,2,xxx,"2025-11-10 11:14:47"
1281671,NULL,2,xxx,"2025-11-10 11:15:05"
1281672,NULL,1,xxx,"2025-11-10 11:15:13"
1281674,NULL,2,xxx,"2025-11-10 11:15:56"
1281675,NULL,1,xxx,"2025-11-10 11:16:57"
1281676,NULL,3,xxx,"2025-11-10 11:17:16"
1281677,NULL,1,xxx,"2025-11-10 11:17:18"
1281678,NULL,3,xxx,"2025-11-10 11:20:35"
1281679,NULL,1,xxx,"2025-11-10 11:21:18"
1281680,NULL,1,xxx,"2025-11-10 11:22:04"
1281681,NULL,1,xxx,"2025-11-10 11:23:00"
1281682,NULL,2,xxx,"2025-11-10 11:25:43"
1281683,NULL,2,xxx,"2025-11-10 11:28:02"
1281684,NULL,1,xxx,"2025-11-10 11:28:39"
1281685,NULL,2,xxx,"2025-11-10 11:28:47"
1281686,NULL,3,xxx,"2025-11-10 11:30:07"
1281687,NULL,1,xxx,"2025-11-10 11:30:43"
1281688,NULL,2,xxx,"2025-11-10 11:30:46"
1281690,NULL,1,xxx,"2025-11-10 11:31:07"
1281691,NULL,2,xxx,"2025-11-10 11:34:51"
1281692,NULL,1,xxx,"2025-11-10 11:35:50"
1281693,NULL,1,xxx,"2025-11-10 11:36:08"
1281694,NULL,2,xxx,"2025-11-10 11:38:01"
1281695,NULL,4,xxx,"2025-11-10 11:38:12"
1281696,NULL,2,xxx,"2025-11-10 11:38:12"
1281697,NULL,1,xxx,"2025-11-10 11:38:48"
1281698,NULL,1,xxx,"2025-11-10 11:41:21"
1281699,NULL,1,xxx,"2025-11-10 11:43:56"
1281700,NULL,2,xxx,"2025-11-10 11:44:01"
1281701,NULL,1,xxx,"2025-11-10 11:44:03"
1281702,NULL,1,xxx,"2025-11-10 11:44:39"
1281703,NULL,2,xxx,"2025-11-10 11:45:03"
1281704,NULL,4,xxx,"2025-11-10 11:54:44"
1281705,NULL,1,xxx,"2025-11-10 11:48:01"
1281706,NULL,2,xxx,"2025-11-10 11:48:27"
1281707,NULL,4,xxx,"2025-11-10 12:20:31"
1281708,NULL,1,xxx,"2025-11-10 11:49:59"
1281709,NULL,1,xxx,"2025-11-10 11:50:10"
1281711,46630,4,xxx,"2025-11-10 11:50:30"
1281713,NULL,4,xxx,"2025-11-10 11:55:34"
1281714,NULL,1,xxx,"2025-11-10 11:56:55"
1281716,46631,4,xxx,"2025-11-10 11:58:40"
1281717,NULL,3,xxx,"2025-11-10 12:00:44"
1281718,NULL,2,xxx,"2025-11-10 12:01:49"
1281719,NULL,2,xxx,"2025-11-10 12:01:54"
1281720,NULL,4,xxx,"2025-11-10 12:02:22"
1281721,NULL,4,xxx,"2025-11-10 12:29:53"
1281722,NULL,2,xxx,"2025-11-10 12:03:31"
1281723,NULL,1,xxx,"2025-11-10 12:03:38"
1281724,NULL,2,xxx,"2025-11-10 12:03:58"
1281725,NULL,2,xxx,"2025-11-10 12:04:45"
1281726,NULL,1,xxx,"2025-11-10 12:05:41"
1281727,NULL,1,xxx,"2025-11-10 12:06:58"
1281728,NULL,3,xxx,"2025-11-10 12:08:27"
1281729,NULL,1,xxx,"2025-11-10 12:09:29"
1281730,46633,4,xxx,"2025-11-10 12:10:01"
1281731,NULL,2,xxx,"2025-11-10 12:11:26"
1281732,NULL,2,xxx,"2025-11-10 12:12:12"
1281733,NULL,1,xxx,"2025-11-10 12:12:46"
1281734,NULL,1,xxx,"2025-11-10 12:14:26"
1281735,NULL,2,xxx,"2025-11-10 12:15:53"
1281736,NULL,4,xxx,"2025-11-10 12:19:24"
1281737,NULL,1,xxx,"2025-11-10 12:19:50"
1281738,46632,4,xxx,"2025-11-10 12:20:34"
1281739,NULL,1,xxx,"2025-11-10 12:20:43"
1281740,46634,4,xxx,"2025-11-10 12:23:55"
1281741,NULL,2,xxx,"2025-11-10 12:24:25"
1281742,NULL,1,xxx,"2025-11-10 12:24:38"
1281743,NULL,1,xxx,"2025-11-10 12:25:58"
1281745,NULL,1,xxx,"2025-11-10 12:27:36"
1281746,NULL,1,xxx,"2025-11-10 12:29:35"
1281747,NULL,2,xxx,"2025-11-10 12:30:52"
1281748,NULL,2,xxx,"2025-11-10 12:30:54"
1281749,NULL,1,xxx,"2025-11-10 12:30:54"
1281751,NULL,3,xxx,"2025-11-10 12:31:42"
1281753,NULL,1,xxx,"2025-11-10 12:32:25"
1281754,NULL,4,xxx,"2025-11-10 12:32:35"
1281755,NULL,1,xxx,"2025-11-10 12:32:47"
1281756,NULL,4,xxx,"2025-11-10 12:33:47"
1281757,NULL,1,xxx,"2025-11-10 12:35:00"
1281758,NULL,1,xxx,"2025-11-10 12:37:31"
1281759,46638,4,xxx,"2025-11-10 12:37:44"
1281760,NULL,1,xxx,"2025-11-10 12:39:40"
1281762,NULL,4,xxx,"2025-11-10 12:46:11"
1281763,NULL,1,xxx,"2025-11-10 12:42:20"
1281764,NULL,1,xxx,"2025-11-10 12:49:21"
1281765,NULL,1,xxx,"2025-11-10 12:49:27"
1281766,NULL,4,xxx,"2025-11-10 12:51:12"
1281767,NULL,2,xxx,"2025-11-10 12:51:31"
1281768,NULL,2,xxx,"2025-11-10 12:53:12"
1281769,NULL,2,xxx,"2025-11-10 12:53:15"
1281770,NULL,1,xxx,"2025-11-10 12:57:25"
1281772,NULL,1,xxx,"2025-11-10 12:58:44"
1281773,NULL,1,xxx,"2025-11-10 13:00:34"
1281774,NULL,2,xxx,"2025-11-10 13:03:33"
1281775,NULL,1,xxx,"2025-11-10 13:04:26"
1281776,NULL,4,xxx,"2025-11-10 13:05:55"
1281777,NULL,1,xxx,"2025-11-10 13:07:34"
1281778,NULL,2,xxx,"2025-11-10 13:10:48"
1281779,NULL,4,xxx,"2025-11-10 13:11:49"
1281780,NULL,1,xxx,"2025-11-10 13:12:13"
1281781,NULL,2,xxx,"2025-11-10 13:12:54"
1281782,NULL,1,xxx,"2025-11-10 13:13:24"
1281783,NULL,1,xxx,"2025-11-10 13:13:39"
1281784,NULL,2,xxx,"2025-11-10 13:17:33"
1281785,NULL,1,xxx,"2025-11-10 13:19:23"
1281786,NULL,4,xxx,"2025-11-10 13:19:50"
1281787,NULL,1,xxx,"2025-11-10 13:19:51"
1281790,NULL,2,xxx,"2025-11-10 13:21:28"
1281792,NULL,2,xxx,"2025-11-10 13:24:12"
1281794,NULL,1,xxx,"2025-11-10 13:25:54"
1281795,NULL,2,xxx,"2025-11-10 13:26:58"
1281796,NULL,1,xxx,"2025-11-10 13:27:05"
1281798,NULL,1,xxx,"2025-11-10 13:30:50"
1281799,NULL,1,xxx,"2025-11-10 13:35:48"
1281800,NULL,1,xxx,"2025-11-10 13:35:53"
1281802,NULL,1,xxx,"2025-11-10 13:40:02"
1281803,NULL,2,xxx,"2025-11-10 13:40:12"
1281804,NULL,1,xxx,"2025-11-10 13:41:40"
1281806,NULL,2,xxx,"2025-11-10 13:43:18"
1281807,NULL,3,xxx,"2025-11-10 13:43:41"
1281808,NULL,4,xxx,"2025-11-10 13:44:57"
1281809,NULL,2,xxx,"2025-11-10 13:45:49"
1281810,NULL,1,xxx,"2025-11-10 13:46:13"
1281811,NULL,1,xxx,"2025-11-10 13:47:59"
1281812,NULL,1,xxx,"2025-11-10 13:49:52"
1281813,NULL,2,xxx,"2025-11-10 13:50:09"
1281814,NULL,1,xxx,"2025-11-10 13:51:45"
1281815,NULL,2,xxx,"2025-11-10 13:52:12"
1281816,NULL,1,xxx,"2025-11-10 13:55:23"
1281817,NULL,2,xxx,"2025-11-10 14:02:18"
1281819,NULL,1,xxx,"2025-11-10 14:02:57"
1281820,NULL,2,xxx,"2025-11-10 14:04:10"
1281821,NULL,2,xxx,"2025-11-10 14:04:20"
1281822,NULL,1,xxx,"2025-11-10 14:05:39"
1281823,NULL,2,xxx,"2025-11-10 14:05:50"
1281824,NULL,1,xxx,"2025-11-10 14:06:05"
1281826,NULL,1,xxx,"2025-11-10 14:06:44"
1281827,NULL,1,xxx,"2025-11-10 14:07:12"
1281828,NULL,2,xxx,"2025-11-10 14:07:39"
1281829,NULL,4,xxx,"2025-11-10 14:08:44"
1281830,NULL,3,xxx,"2025-11-10 14:09:38"
1281831,NULL,3,xxx,"2025-11-10 14:09:57"
1281832,NULL,2,xxx,"2025-11-10 14:11:09"
1281833,NULL,1,xxx,"2025-11-10 14:11:51"
1281834,NULL,2,xxx,"2025-11-10 14:12:05"
1281835,NULL,1,xxx,"2025-11-10 14:12:33"
1281837,NULL,1,xxx,"2025-11-10 14:13:01"
1281840,NULL,1,xxx,"2025-11-10 14:16:24"
1281842,NULL,1,xxx,"2025-11-10 14:16:57"
1281843,NULL,1,xxx,"2025-11-10 14:18:33"
1281844,NULL,4,xxx,"2025-11-10 14:19:30"
1281845,NULL,1,xxx,"2025-11-10 14:19:33"
1281846,NULL,2,xxx,"2025-11-10 14:19:59"
1281847,NULL,2,xxx,"2025-11-10 14:20:17"
1281848,NULL,1,xxx,"2025-11-10 14:20:30"
1281850,NULL,3,xxx,"2025-11-10 14:25:00"
1281851,NULL,1,xxx,"2025-11-10 14:25:42"
1281852,NULL,2,xxx,"2025-11-10 14:25:52"
1281853,NULL,4,xxx,"2025-11-10 14:27:23"
1281854,NULL,1,xxx,"2025-11-10 14:31:20"
1281855,NULL,1,xxx,"2025-11-10 14:31:43"
1281856,NULL,3,xxx,"2025-11-10 14:32:59"
1281857,NULL,2,xxx,"2025-11-10 14:33:22"
1281859,NULL,1,xxx,"2025-11-10 14:34:40"
1281860,NULL,2,xxx,"2025-11-10 14:35:24"
1281861,NULL,1,xxx,"2025-11-10 14:35:42"
1281863,NULL,1,xxx,"2025-11-10 14:37:22"
1281864,NULL,2,xxx,"2025-11-10 14:37:50"
1281866,NULL,4,xxx,"2025-11-10 14:39:25"
1281867,NULL,1,xxx,"2025-11-10 14:42:06"
1281868,NULL,1,xxx,"2025-11-10 14:43:57"
1281869,NULL,2,xxx,"2025-11-10 14:44:30"
1281870,NULL,1,xxx,"2025-11-10 14:45:13"
1281871,NULL,2,xxx,"2025-11-10 14:46:04"
1281872,NULL,1,xxx,"2025-11-10 14:47:08"
1281873,NULL,2,xxx,"2025-11-10 14:48:36"
1281874,NULL,2,xxx,"2025-11-10 14:48:42"
1281876,NULL,2,xxx,"2025-11-10 14:49:32"
1281878,NULL,3,xxx,"2025-11-10 14:51:56"
1281879,NULL,1,xxx,"2025-11-10 14:51:59"
1281880,NULL,2,xxx,"2025-11-10 14:52:06"
1281881,NULL,1,xxx,"2025-11-10 14:52:45"
1281883,NULL,1,xxx,"2025-11-10 14:56:41"
1281884,NULL,4,xxx,"2025-11-10 14:56:58"
1281885,NULL,1,xxx,"2025-11-10 14:57:40"
1281886,NULL,2,xxx,"2025-11-10 14:59:34"
1281887,NULL,2,xxx,"2025-11-10 14:59:53"
1281888,NULL,1,xxx,"2025-11-10 14:59:55"
1281889,NULL,1,xxx,"2025-11-10 15:00:14"
1281890,NULL,4,xxx,"2025-11-10 15:00:41"
1281891,NULL,2,xxx,"2025-11-10 15:00:31"
1281892,NULL,4,xxx,"2025-11-10 15:01:59"
1281893,NULL,1,xxx,"2025-11-10 15:02:28"
1281894,NULL,1,xxx,"2025-11-10 15:02:29"
1281895,NULL,2,xxx,"2025-11-10 15:03:31"
1281896,46640,4,xxx,"2025-11-10 15:40:34"
1281897,NULL,4,xxx,"2025-11-10 15:04:49"
1281898,NULL,1,xxx,"2025-11-10 15:07:05"
1281899,NULL,1,xxx,"2025-11-10 15:10:59"
1281900,NULL,2,xxx,"2025-11-10 15:14:00"
1281901,NULL,1,xxx,"2025-11-10 15:14:54"
1281902,NULL,2,xxx,"2025-11-10 15:15:47"
1281903,NULL,1,xxx,"2025-11-10 15:18:38"
1281904,NULL,2,xxx,"2025-11-10 15:21:10"
1281905,NULL,1,xxx,"2025-11-10 15:21:55"
1281906,NULL,1,xxx,"2025-11-10 15:22:42"
1281907,NULL,1,xxx,"2025-11-10 15:25:23"
1281908,NULL,2,xxx,"2025-11-10 15:25:43"
1281909,NULL,2,xxx,"2025-11-10 15:26:25"
1281910,NULL,2,xxx,"2025-11-10 15:28:05"
1281912,NULL,4,xxx,"2025-11-10 15:31:08"
1281913,NULL,2,xxx,"2025-11-10 15:31:35"
1281914,NULL,1,xxx,"2025-11-10 15:31:56"
1281916,NULL,2,xxx,"2025-11-10 15:33:09"
1281917,NULL,1,xxx,"2025-11-10 15:33:53"
1281918,NULL,2,xxx,"2025-11-10 15:35:02"
1281920,NULL,2,xxx,"2025-11-10 15:37:41"
1281921,NULL,2,xxx,"2025-11-10 15:38:04"
1281922,NULL,1,xxx,"2025-11-10 15:38:14"
1281923,NULL,1,xxx,"2025-11-10 15:38:17"
1281924,NULL,4,xxx,"2025-11-10 15:38:43"
1281925,NULL,1,xxx,"2025-11-10 15:40:02"
1281926,NULL,2,xxx,"2025-11-10 15:40:40"
1281928,NULL,1,xxx,"2025-11-10 15:42:23"
1281929,NULL,3,xxx,"2025-11-10 15:43:28"
1281930,NULL,2,xxx,"2025-11-10 15:43:50"
1281931,NULL,4,xxx,"2025-11-10 15:45:41"
1281932,NULL,2,xxx,"2025-11-10 15:47:21"
1281933,NULL,1,xxx,"2025-11-10 15:48:00"
1281936,NULL,3,xxx,"2025-11-10 15:57:57"
1281937,NULL,2,xxx,"2025-11-10 15:58:37"
1281939,NULL,1,xxx,"2025-11-10 16:00:49"
1281940,NULL,4,xxx,"2025-11-10 16:03:12"
1281944,NULL,4,xxx,"2025-11-10 16:14:39"
1281945,NULL,4,xxx,"2025-11-10 16:12:23"
1281946,NULL,1,xxx,"2025-11-10 16:12:41"
1281949,NULL,3,xxx,"2025-11-10 16:13:44"
1281951,NULL,2,xxx,"2025-11-10 16:15:04"
1281952,NULL,2,xxx,"2025-11-10 16:15:19"
1281953,46648,4,xxx,"2025-11-10 16:41:37"
1281954,NULL,2,xxx,"2025-11-10 16:20:17"
1281955,NULL,1,xxx,"2025-11-10 16:21:17"
1281956,NULL,3,xxx,"2025-11-10 16:25:59"
1281959,46641,4,xxx,"2025-11-10 16:27:06"
1281960,NULL,4,xxx,"2025-11-10 16:27:21"
1281963,NULL,4,xxx,"2025-11-10 16:51:01"
1281964,NULL,4,xxx,"2025-11-10 16:29:40"
1281965,NULL,2,xxx,"2025-11-10 16:30:45"
1281966,NULL,2,xxx,"2025-11-10 16:32:20"
1281967,NULL,1,xxx,"2025-11-10 16:33:48"
1281969,NULL,4,xxx,"2025-11-10 17:17:48"
1281970,NULL,1,xxx,"2025-11-10 16:37:43"
1281971,NULL,3,xxx,"2025-11-10 16:37:57"
1281972,NULL,2,xxx,"2025-11-10 16:39:04"
1281973,NULL,1,xxx,"2025-11-10 16:44:04"
