support_ticket_id,support_ticket_answer_id
317660,1280430
317660,1280468
317660,1280691
317660,1280920
317660,1282095
317660,1282272
317660,1282492
317660,1282731
317661,1280405
317661,1280447
317661,1280557
317661,1280722
317661,1280755
317662,1280407
317662,1280498
317662,1282459
317662,1282502
317663,1280416
317663,1280436
317663,1280456
317663,1280469
317663,1280470
317663,1280571
317664,1280420
317664,1280792
317664,1282053
317664,1282170
317664,1282224
317664,1282231
317664,1282235
317664,1282239
317664,1282248
317664,1282263
317664,1282676
317664,1283879
317665,1280421
317665,1281503
317665,1281553
317665,1282168
317665,1282195
317665,1282330
317665,1282840
317665,1283915
317665,1283920
317665,1284815
317665,1284882
317665,1285710
317665,1285747
317665,1286327
317665,1286910
317665,1287629
317665,1291144
317666,1280423
317666,1280431
317667,1280427
317667,1280596
317667,1280633
317668,1280429
317668,1280449
317669,1280448
317669,1280452
317669,1280463
317669,1280473
317670,1280454
317670,1280462
317670,1281910
317671,1280458
317671,1280477
317672,1280472
317672,1280476
317672,1280520
317672,1280552
317673,1280474
317673,1280489
317673,1282925
317673,1283782
317674,1280491
317674,1280600
317674,1280979
317675,1280493
317675,1282237
317676,1280494
317676,1280511
317676,1280578
317677,1280495
317677,1281508
317678,1280497
317678,1280514
317678,1280562
317678,1280656
317679,1280502
317679,1280509
317679,1280766
317679,1280768
317680,1280504
317680,1280731
317681,1280510
317681,1280644
317681,1282179
317682,1280512
317682,1280681
317683,1280515
317683,1280533
317683,1280682
317683,1280735
317683,1280757
317683,1281006
317683,1282698
317683,1283079
317683,1283139
317683,1284012
317683,1284015
317684,1280516
317684,1280717
317684,1280897
317684,1281272
317684,1281470
317684,1282402
317684,1287474
317684,1287488
317685,1280517
317685,1280647
317685,1280914
317685,1280931
317685,1281641
317686,1280523
317686,1280544
317686,1280550
317686,1280581
317687,1280531
317687,1280742
317687,1281183
317687,1283561
317687,1288135
317687,1288454
317688,1280532
317688,1280689
317689,1280534
317689,1280932
317689,1281250
317689,1283378
317689,1286238
317690,1280536
317690,1281197
317691,1280537
317691,1282615
317691,1285523
317691,1287650
317691,1287857
317691,1288495
317692,1280538
317692,1280611
317692,1280696
317692,1280709
317692,1280719
317693,1280540
317693,1284963
317694,1280545
317694,1280573
317694,1280609
317694,1280617
317694,1280620
317694,1280667
317694,1280698
317694,1280773
317694,1280899
317695,1280551
317695,1280988
317695,1281202
317696,1280561
317696,1280612
317697,1280574
317697,1280626
317697,1280885
317698,1280576
317698,1280815
317699,1280577
317699,1280579
317699,1280590
317699,1280597
317699,1280630
317699,1280878
317699,1280892
317699,1281019
317699,1281039
317699,1281114
317699,1281120
317699,1282528
317699,1282548
317700,1280582
317700,1280615
317700,1280843
317700,1281149
317700,1281163
317700,1281205
317701,1280585
317701,1280971
317702,1280587
317702,1285311
317702,1286319
317703,1280602
317703,1280763
317704,1280604
317704,1280641
317704,1280653
317704,1280662
317704,1280711
317704,1282007
317704,1282067
317704,1282643
317704,1283547
317704,1284307
317704,1286954
317704,1287264
317705,1280608
317705,1280736
317705,1280916
317705,1289419
317705,1289649
317706,1280614
317706,1280658
317707,1280622
317707,1280701
317708,1280625
317708,1280636
317709,1280631
317709,1280670
317709,1280679
317709,1280710
317709,1280860
317709,1280895
317709,1281020
317709,1281066
317710,1280635
317710,1283131
317711,1280639
317711,1280676
317712,1280643
317712,1280702
317712,1280733
317712,1280747
317712,1282377
317713,1280650
317713,1280788
317713,1280921
317713,1281348
317713,1283500
317713,1283510
317713,1283551
317714,1280665
317714,1280677
317714,1282702
317715,1280672
317715,1280732
317716,1280680
317716,1280850
317716,1281014
317716,1284385
317716,1287616
317716,1290296
317716,1290392
317717,1280685
317717,1282078
317717,1282852
317718,1280700
317718,1280744
317718,1280753
317718,1280778
317718,1281933
317718,1281952
317718,1283713
317718,1283827
317718,1283870
317718,1284062
317718,1284347
317718,1284435
317718,1289134
317719,1280703
317720,1280707
317720,1280806
317720,1281106
317720,1281124
317720,1281225
317720,1282049
317721,1280723
317721,1280739
317722,1280725
317722,1280816
317722,1282220
317722,1282656
317723,1280734
317723,1280975
317724,1280737
317724,1283840
317724,1284440
317725,1280746
317725,1280801
317726,1280752
317726,1280793
317726,1281271
317726,1281331
317727,1280759
317727,1280836
317727,1283186
317728,1280762
317728,1280821
317728,1281369
317728,1281449
317728,1281457
317728,1281471
317728,1281476
317728,1281815
317729,1280767
317729,1281308
317729,1281312
317729,1281664
317729,1281686
317729,1282208
317730,1280772
317730,1280990
317731,1280780
317731,1280786
317731,1280787
317731,1280790
317731,1280794
317731,1280795
317731,1280804
317731,1280809
317731,1280814
317731,1280915
317732,1280789
317732,1280802
317732,1280905
317732,1280966
317732,1281380
317732,1281404
317732,1281559
317733,1280791
317733,1280796
317733,1280923
317733,1281026
317733,1281239
317734,1280800
317734,1280807
317734,1280818
317734,1280824
317734,1280825
317735,1280805
317735,1280810
317735,1281184
317736,1280811
317736,1280858
317737,1280831
317737,1280902
317738,1280832
317738,1280857
317738,1280876
317738,1280882
317739,1280846
317739,1281109
317739,1282657
317739,1286497
317739,1289869
317740,1280847
317740,1280853
317740,1280868
317741,1280848
317741,1280951
317741,1284520
317741,1284617
317741,1284673
317742,1280851
317742,1281036
317742,1281504
317742,1281685
317742,1285009
317743,1280856
317743,1280879
317744,1280862
317744,1280873
317745,1280880
317745,1282693
317746,1280893
317746,1280909
317747,1280896
317747,1280950
317747,1281167
317747,1281171
317747,1281218
317747,1281366
317748,1280910
317748,1280925
317748,1281658
317749,1280913
317749,1281706
317749,1281723
317750,1280919
317750,1281102
317750,1281291
317751,1280928
317751,1281005
317751,1281533
317752,1280933
317752,1280947
317752,1281588
317752,1281594
317753,1280934
317753,1281048
317753,1282695
317754,1280935
317754,1281091
317755,1280936
317755,1280995
317755,1280999
317755,1281129
317756,1280937
317756,1281043
317757,1280938
317757,1281371
317757,1281421
317757,1281495
317757,1281507
317757,1281629
317757,1281650
317758,1280944
317758,1280972
317758,1280976
317758,1280993
317758,1280998
317758,1281012
317758,1281035
317758,1281051
317758,1281053
317758,1281173
317758,1282821
317758,1282856
317758,1282862
317758,1282872
317758,1282931
317758,1282932
317758,1282959
317758,1282963
317758,1282981
317758,1283004
317758,1283238
317758,1283246
317758,1283248
317758,1283249
317758,1283266
317758,1283270
317758,1283271
317758,1283309
317759,1280946
317759,1281045
317760,1280949
317760,1281511
317761,1280957
317761,1281279
317761,1281300
317762,1280964
317762,1280969
317762,1280986
317762,1280994
317762,1280997
317762,1281017
317762,1281021
317763,1280965
317763,1280977
317763,1281255
317763,1282896
317763,1282942
317763,1283669
317763,1283702
317763,1283707
317764,1280974
317764,1280985
317764,1281030
317764,1281044
317764,1281065
317764,1281144
317765,1280981
317765,1281358
317765,1281411
317766,1280996
317766,1281049
317766,1281182
317767,1281003
317767,1281015
317767,1281023
317767,1281029
317768,1281004
317768,1281063
317769,1281013
317769,1282587
317769,1282980
317769,1284404
317770,1281016
317770,1281116
317771,1281018
317771,1281028
317771,1281079
317771,1281122
317771,1281125
317771,1281133
317771,1281134
317771,1281146
317771,1281157
317771,1281179
317771,1281244
317771,1281264
317772,1281022
317772,1281031
317773,1281024
317773,1281142
317773,1281190
317773,1281268
317774,1281038
317775,1281040
317775,1281100
317776,1281046
317776,1281072
317776,1284284
317776,1284388
317776,1284873
317777,1281059
317777,1283403
317778,1281060
317778,1281108
317778,1281127
317778,1281135
317779,1281067
317779,1281301
317780,1281076
317780,1281349
317780,1281578
317780,1281613
317780,1281635
317780,1281754
317781,1281081
317781,1281101
317782,1281097
317782,1281110
317783,1281107
317783,1281227
317783,1281241
317783,1281323
317783,1281328
317783,1281333
317784,1281112
317784,1281554
317784,1281561
317784,1283650
317784,1283654
317785,1281117
317785,1281232
317786,1281118
317786,1281513
317786,1281557
317786,1282097
317787,1281121
317787,1281151
317788,1281131
317788,1281168
317788,1281295
317788,1281351
317788,1281367
317788,1281372
317788,1282421
317788,1282423
317788,1282493
317789,1281136
317789,1281257
317789,1281317
317790,1281138
317790,1281165
317790,1281289
317791,1281148
317791,1281159
317791,1281334
317791,1281479
317791,1281617
317791,1281634
317791,1281671
317791,1281807
317791,1281813
317791,1282376
317792,1281150
317792,1281741
317793,1281153
317793,1281170
317793,1281175
317794,1281155
317795,1281169
317795,1281252
317796,1281176
317796,1281199
317797,1281177
317797,1283435
317797,1283596
317797,1284065
317797,1284159
317798,1281180
317798,1281266
317798,1281280
317798,1281303
317798,1281320
317799,1281187
317799,1281299
317799,1281304
317799,1281325
317799,1281338
317799,1281341
317799,1281356
317799,1281357
317799,1281359
317799,1281360
317799,1281365
317799,1281368
317799,1281376
317799,1281384
317799,1281530
317799,1281705
317799,1281861
317799,1282081
317799,1282102
317799,1282740
317799,1282816
317799,1282901
317799,1282940
317799,1283860
317799,1283937
317799,1283951
317799,1283962
317799,1283979
317799,1283999
317800,1281191
317800,1281196
317800,1281210
317800,1281222
317800,1281224
317800,1281259
317800,1281267
317801,1281208
317801,1281373
317802,1281212
317802,1281253
317802,1281515
317803,1281214
317803,1281263
317803,1282730
317803,1282939
317803,1282958
317803,1283031
317803,1283113
317803,1283115
317803,1283432
317803,1283459
317803,1283686
317803,1284725
317803,1284767
317803,1284991
317804,1281216
317804,1281229
317804,1281233
317804,1281243
317804,1281691
317804,1281777
317804,1281874
317805,1281234
317805,1281382
317805,1282259
317805,1283331
317805,1283492
317806,1281238
317806,1281587
317806,1281684
317806,1282783
317806,1283165
317806,1284816
317806,1286099
317806,1286106
317806,1286577
317806,1286801
317806,1288327
317806,1288566
317806,1288599
317806,1289079
317806,1289386
317807,1281240
317807,1281276
317807,1281286
317807,1281309
317808,1281248
317808,1281260
317808,1282961
317808,1283063
317809,1281256
317809,1282176
317810,1281269
317810,1281294
317811,1281278
317811,1281864
317811,1282978
317811,1283488
317811,1284251
317811,1284288
317811,1284374
317811,1286226
317811,1286689
317811,1287944
317811,1288464
317812,1281282
317812,1281314
317812,1281315
317812,1281567
317812,1281570
317812,1281595
317813,1281284
317813,1281298
317813,1281347
317814,1281287
317814,1281344
317815,1281297
317815,1281361
317815,1281490
317815,1281558
317815,1281574
317816,1281306
317816,1281398
317816,1281837
317816,1283565
317816,1285319
317817,1281311
317818,1281313
317818,1281526
317819,1281318
317819,1282178
317819,1285400
317820,1281322
317820,1281327
317820,1281332
317820,1281336
317820,1281343
317821,1281324
317821,1281383
317821,1281482
317821,1281485
317821,1281981
317821,1282031
317821,1282125
317822,1281330
317822,1281339
317822,1281342
317823,1281337
317823,1281516
317823,1282860
317823,1283303
317823,1288540
317823,1289001
317823,1289008
317823,1289377
317823,1289469
317823,1290400
317824,1281345
317824,1281346
317824,1282029
317825,1281350
317825,1281399
317825,1281724
317825,1281996
317825,1282034
317825,1282046
317825,1282047
317825,1282051
317825,1282106
317825,1282116
317825,1282120
317825,1282338
317825,1282409
317825,1282665
317825,1282752
317826,1281352
317826,1281498
317827,1281362
317827,1281363
317827,1281781
317827,1281787
317827,1281847
317827,1281888
317827,1281894
317827,1282001
317827,1282559
317827,1282726
317827,1284320
317827,1285287
317827,1286075
317827,1288137
317827,1288243
317827,1288415
317827,1288915
317827,1289175
317828,1281364
317828,1281767
317828,1281768
317828,1281770
317828,1281772
317828,1283144
317828,1284680
317828,1285197
317828,1288244
317828,1290426
317829,1281375
317829,1281428
317829,1281954
317829,1282129
317829,1284097
317829,1289404
317830,1281386
317830,1281521
317830,1281529
317830,1281597
317830,1282907
317830,1283057
317830,1283090
317830,1283134
317830,1284459
317830,1284620
317830,1285109
317830,1285289
317830,1286146
317831,1281387
317831,1281388
317831,1281389
317831,1282637
317832,1281391
317832,1281392
317832,1281393
317832,1281395
317833,1281394
317833,1281412
317834,1281405
317834,1281548
317834,1281810
317834,1283200
317834,1284336
317834,1284646
317834,1285598
317835,1281406
317835,1281510
317835,1282275
317835,1284637
317835,1287609
317835,1290367
317836,1281407
317836,1281583
317837,1281408
317837,1281920
317838,1281409
317838,1281502
317838,1281538
317839,1281410
317839,1281581
317840,1281417
317840,1281575
317841,1281418
317841,1281722
317841,1282075
317842,1281420
317842,1281509
317843,1281422
317843,1283256
317844,1281423
317844,1281424
317844,1281535
317844,1281543
317844,1281572
317844,1281589
317845,1281429
317845,1281500
317845,1281742
317845,1281834
317845,1281855
317845,1281895
317845,1281972
317846,1281430
317846,1281431
317846,1281718
317846,1281826
317846,1281918
317846,1281939
317846,1281966
317846,1282472
317846,1283096
317846,1283142
317846,1283808
317846,1284919
317846,1284938
317846,1285832
317846,1285862
317846,1286118
317846,1286139
317846,1286999
317846,1287859
317846,1287860
317846,1287967
317846,1288430
317846,1288527
317846,1289604
317846,1289689
317846,1290003
317846,1290432
317846,1290756
317847,1281432
317847,1281823
317848,1281436
317848,1281489
317849,1281437
317849,1281452
317850,1281447
317850,1281600
317851,1281450
317851,1281453
317851,1281512
317851,1281522
317851,1283961
317852,1281456
317852,1281505
317852,1281539
317852,1281560
317853,1281459
317853,1281497
317853,1281758
317854,1281460
317854,1281467
317854,1281765
317854,1281857
317854,1282157
317854,1282243
317854,1283286
317855,1281462
317855,1281682
317855,1281816
317855,1282227
317856,1281465
317856,1281468
317856,1281737
317856,1281869
317856,1283285
317857,1281474
317857,1281700
317857,1281729
317857,1281806
317857,1282900
317857,1284396
317857,1284448
317857,1284449
317857,1284551
317857,1284610
317857,1285379
317857,1288644
317858,1281475
317858,1281499
317858,1281692
317858,1281730
317858,1281760
317859,1281477
317859,1281478
317860,1281481
317860,1283575
317861,1281484
317861,1281524
317862,1281491
317862,1283530
317862,1283701
317862,1286625
317862,1288890
317863,1281492
317863,1281683
317863,1281699
317863,1282086
317863,1282921
317863,1282929
317863,1282949
317864,1281496
317864,1281648
317864,1281659
317865,1281514
317865,1281598
317866,1281518
317866,1281541
317867,1281519
317867,1281534
317867,1281568
317867,1281585
317868,1281520
317868,1281563
317868,1281576
317868,1281592
317868,1281644
317869,1281523
317869,1281654
317869,1283362
317869,1283366
317869,1283954
317869,1284128
317870,1281540
317870,1282132
317870,1282226
317871,1281545
317871,1281565
317871,1281610
317871,1281622
317872,1281546
317872,1281566
317872,1281608
317872,1281618
317873,1281547
317873,1282175
317874,1281550
317874,1282002
317875,1281562
317875,1281636
317875,1281697
317875,1281924
317876,1281571
317876,1281577
317877,1281579
317877,1281930
317877,1281998
317877,1284016
317878,1281580
317878,1281663
317878,1282561
317878,1283168
317878,1286879
317878,1287330
317879,1281582
317879,1281821
317880,1281584
317880,1281645
317880,1281678
317881,1281593
317881,1281637
317881,1281646
317881,1281653
317881,1281660
317881,1281667
317881,1281670
317881,1282006
317882,1281603
317882,1281626
317883,1281604
317883,1281647
317883,1281714
317883,1281790
317883,1281832
317883,1281845
317883,1281871
317884,1281605
317884,1281731
317884,1281775
317884,1281784
317884,1281796
317884,1281803
317885,1281607
317885,1281624
317886,1281609
317886,1281937
317886,1282156
317886,1283896
317886,1284279
317886,1285394
317886,1285447
317886,1286791
317887,1281611
317887,1281623
317887,1281681
317887,1281779
317887,1282121
317887,1282217
317887,1282295
317887,1282346
317887,1282474
317887,1282562
317887,1282697
317887,1282739
317887,1283001
317887,1283027
317887,1283128
317887,1283150
317888,1281616
317888,1281642
317889,1281619
317889,1281627
317889,1281843
317889,1281905
317889,1281916
317889,1282280
317889,1282300
317889,1282829
317889,1282832
317889,1282914
317889,1283032
317889,1283073
317889,1283138
317889,1283151
317889,1283173
317890,1281620
317890,1281628
317890,1282302
317890,1282304
317890,1282325
317890,1282326
317890,1282742
317890,1282817
317890,1282846
317890,1284155
317890,1284788
317891,1281638
317891,1281640
317891,1282738
317892,1281639
317892,1281704
317893,1281643
317893,1281655
317893,1281662
317894,1281652
317894,1281668
317894,1281669
317894,1281886
317894,1282044
317894,1283441
317894,1283462
317894,1284122
317894,1285134
317894,1285266
317894,1285689
317894,1287395
317894,1287800
317894,1290511
317894,1290559
317895,1281661
317895,1281688
317895,1281727
317895,1281747
317895,1281748
317895,1281763
317895,1281778
317895,1281798
317895,1281811
317895,1283909
317895,1284608
317895,1287585
317895,1288617
317896,1281672
317896,1281711
317896,1281734
317896,1281740
317897,1281675
317897,1281716
317897,1281753
317898,1281677
317898,1281786
317898,1281794
317898,1281931
317898,1282256
317898,1282273
317898,1282412
317898,1282554
317898,1282947
317899,1281679
317899,1281997
317899,1283184
317900,1281680
317900,1282015
317900,1289054
317900,1289066
317901,1281687
317901,1284087
317902,1281690
317902,1281736
317902,1281757
317902,1281829
317902,1281863
317902,1281897
317903,1281693
317903,1281776
317903,1281783
317903,1281963
317903,1281993
317903,1282191
317904,1281698
317904,1282589
317905,1281701
317905,1281707
317905,1281749
317905,1281762
317905,1281827
317905,1281884
317906,1281702
317906,1282064
317907,1281709
317907,1281713
317908,1281717
317908,1281721
317908,1281751
317908,1281896
317908,1281929
317909,1281726
317909,1281738
317909,1281755
317909,1281756
317909,1282041
317909,1282054
317909,1282059
317910,1281728
317910,1281769
317911,1281733
317911,1281759
317911,1281898
317912,1281739
317912,1281774
317912,1281799
317912,1281809
317912,1281835
317912,1281908
317912,1281923
317912,1282793
317912,1285752
317912,1287716
317912,1287826
317912,1287834
317912,1287845
317912,1287885
317913,1281743
317913,1282017
317914,1281745
317914,1281951
317915,1281746
317915,1283101
317916,1281780
317916,1281795
317917,1281785
317917,1281808
317917,1281812
317918,1281804
317918,1281817
317918,1282050
317918,1282374
317918,1282682
317918,1283064
317919,1281814
317919,1282989
317919,1284823
317919,1285816
317919,1288252
317919,1288399
317919,1289515
317919,1291338
317920,1281819
317920,1281969
317921,1281822
317921,1282022
317922,1281824
317922,1281844
317923,1281842
317923,1281852
317923,1281867
317923,1281880
317923,1281885
317923,1282093
317923,1282628
317923,1282844
317924,1281848
317924,1281860
317925,1281850
317925,1281912
317926,1281851
317926,1283234
317926,1285748
317926,1286936
317926,1286966
317926,1286967
317926,1287198
317926,1287208
317926,1288292
317927,1281854
317927,1281873
317927,1281883
317927,1281891
317928,1281868
317928,1283638
317929,1281878
317929,1281890
317929,1284072
317929,1284084
317929,1284096
317930,1281879
317930,1281887
317930,1282491
317931,1281889
317931,1282569
317931,1283476
317931,1283518
317931,1284232
317931,1284234
317931,1284992
317931,1285258
317931,1285838
317931,1286288
317931,1286428
317931,1288164
317932,1281893
317932,1281959
317933,1281901
317933,1281940
317933,1282508
317933,1282663
317933,1285308
317933,1285866
317934,1281903
317934,1281904
317934,1281906
317934,1281909
317934,1281921
317934,1282933
317935,1281907
317935,1281913
317936,1281922
317936,1281970
317936,1282061
317936,1282861
317936,1283357
317937,1281928
317937,1281978
317937,1291003
317937,1291207
317938,1281936
317938,1281945
317938,1281949
317938,1281960
317938,1281964
317938,1281971
317938,1281976
317939,1281955
317939,1282027
317940,1281956
317940,1281991
317941,1281967
317941,1282201
317942,1281973
317942,1281994
317942,1282077
317942,1282905
317942,1282952
317942,1282974
317943,1281977
317943,1282240
317943,1282244
317943,1283839
317943,1284119
317943,1284230
317944,1281979
317944,1282005
317944,1282084
317944,1282118
317945,1281982
317945,1282025
317946,1281983
317946,1281984
317946,1282091
317946,1282182
317947,1281985
317947,1282003
317947,1282096
317947,1282189
317947,1282293
317947,1282511
317947,1285026
317947,1285558
317948,1281990
317948,1282088
317948,1282229
317948,1282233
317948,1285294
317948,1285777
317948,1286050
317948,1286316
317948,1287676
317948,1288992
317949,1281995
317949,1282011
317949,1287866
317949,1287972
317949,1288175
317949,1288668
317949,1289186
317949,1289308
317949,1291226
317950,1282008
317950,1282009
317950,1282013
317950,1282105
317950,1282211
317951,1282010
317951,1282023
317951,1282124
317951,1282151
317951,1282185
317952,1282012
317952,1282026
317952,1282629
317952,1283851
317952,1283855
317952,1286750
317952,1286766
317952,1286839
317952,1287308
317952,1287467
317952,1289287
317952,1289313
317952,1289361
317952,1289871
317952,1289899
317952,1290864
317952,1290882
317953,1282018
317953,1282019
317953,1282126
317953,1282139
317953,1282140
317953,1282399
317953,1282575
317953,1282729
317953,1282945
317953,1283205
317953,1283671
317953,1285722
317953,1285769
317953,1285882
317953,1286166
317953,1286965
317953,1287011
317953,1287160
317953,1287718
317954,1282021
317954,1282024
317954,1282036
317954,1282037
317954,1282103
317954,1282216
317954,1282352
317954,1282383
317954,1282391
317954,1282394
317954,1283477
317954,1283483
317954,1283508
317954,1283513
317954,1283966
317954,1284207
317955,1282028
317955,1282032
317955,1282074
317956,1282033
317956,1282546
317956,1283288
317957,1282035
317957,1282082
317957,1282802
317957,1282805
317957,1283014
317957,1283297
317957,1283310
317958,1282048
317958,1282206
317958,1282666
317958,1282825
317958,1283780
317958,1283904
317958,1284055
317959,1282052
317959,1282166
317960,1282068
317960,1282241
317961,1282071
317961,1282131
317961,1282592
317962,1282089
317962,1282653
317962,1283175
317963,1282100
317963,1282370
317963,1282706
317964,1282101
317964,1282158
317965,1282104
317965,1282225
317966,1282109
317966,1282347
317966,1282626
317966,1282924
317966,1282962
317967,1282111
317967,1282202
317968,1282114
317968,1282135
317968,1282152
317968,1282162
317968,1282165
317969,1282117
317969,1282128
317970,1282127
317970,1282639
317970,1288692
317971,1282141
317971,1282446
317971,1282767
317971,1285282
317972,1282146
317972,1282214
317973,1282160
317973,1282640
317973,1283236
317973,1283977
317973,1284310
317973,1284909
317973,1284962
317974,1282161
317974,1282395
317975,1282163
317975,1282371
317975,1283195
317975,1283253
317975,1285199
317975,1285296
317975,1285425
317975,1285567
317975,1286657
317975,1286755
317975,1287216
317975,1287327
317975,1287941
317975,1287991
317976,1282171
317976,1282460
317976,1282550
317976,1282617
317976,1285230
317976,1285265
317976,1285999
317977,1282180
317977,1282529
317977,1282725
317977,1283534
317977,1284558
317977,1285971
317977,1286429
317977,1286548
317977,1287598
317977,1288226
317977,1288994
317978,1282183
317978,1282219
317978,1282294
317978,1282296
317978,1282306
317978,1282309
317978,1282316
317978,1282331
317978,1282340
317978,1282341
317978,1282350
317978,1282354
317979,1282186
317979,1282320
317980,1282194
317980,1282387
317980,1282596
317980,1282727
317980,1287144
317980,1287371
317981,1282196
317981,1282250
317982,1282198
317982,1282771
317982,1282870
317983,1282199
317983,1282363
317983,1286225
317983,1286263
317983,1286480
317983,1286544
317983,1286609
317983,1286613
317983,1287092
317984,1282200
317984,1282381
317984,1286540
317984,1286744
317984,1287106
317984,1288832
317984,1288937
317985,1282203
317985,1282230
317985,1282865
317985,1282873
317985,1282877
317985,1282883
317985,1282898
317985,1283065
317985,1283182
317986,1282207
317986,1282450
317986,1282499
317987,1282212
317987,1282724
317987,1283329
317987,1283404
317987,1283439
317987,1283682
317987,1283695
317987,1284008
317987,1284114
317987,1284204
317987,1284589
317987,1284677
317987,1284692
317987,1284850
317987,1284922
317987,1285182
317987,1285224
317987,1285579
317987,1286022
317987,1286120
317988,1282228
317988,1282393
317989,1282234
317989,1282276
317989,1282277
317989,1285113
317990,1282249
317990,1282271
317990,1282574
317990,1287548
317991,1282251
317991,1282265
317991,1282311
317991,1282342
317991,1282390
317992,1282253
317992,1282284
317992,1282314
317993,1282255
317993,1284968
317993,1285500
317994,1282257
317994,1282367
317995,1282258
317995,1283124
317995,1283540
317996,1282260
317996,1282278
317996,1282322
317996,1282401
317996,1282555
317996,1282818
317996,1283153
317997,1282261
317997,1282433
317998,1282262
317998,1282669
317999,1282267
317999,1282274
317999,1282283
318000,1282268
318000,1282279
318000,1282336
318000,1282337
318000,1282405
318001,1282269
318001,1282396
318001,1282749
318001,1282984
318002,1282270
318002,1282288
318003,1282281
318003,1283145
318003,1284011
318003,1284061
318003,1285468
318003,1286388
318003,1286514
318003,1286682
318003,1286688
318003,1286707
318004,1282290
318004,1282307
318004,1282313
318004,1282356
318004,1283359
318005,1282291
318005,1282297
318005,1282319
318005,1282324
318006,1282292
318006,1282577
318006,1282688
318006,1282756
318006,1282853
318006,1283192
318006,1283345
318006,1283406
318006,1284609
318006,1284691
318006,1284866
318006,1285314
318006,1285892
318006,1285893
318006,1291061
318007,1282301
318008,1282303
318008,1282576
318008,1282777
318008,1283136
318008,1283235
318008,1283444
318008,1283466
318008,1283643
318008,1283797
318008,1284720
318008,1284801
318009,1282305
318009,1282384
318010,1282310
318010,1282623
318011,1282312
318011,1282339
318011,1282403
318011,1282473
318012,1282318
318012,1282328
318012,1282333
318012,1283028
318012,1283102
318012,1283265
318013,1282321
318013,1282329
318014,1282323
318014,1282443
318014,1282444
318014,1282466
318014,1282477
318014,1282481
318014,1282483
318014,1282750
318014,1282790
318014,1282804
318014,1282806
318014,1282841
318014,1282880
318014,1282971
318015,1282327
318015,1282543
318015,1282954
318015,1283587
318015,1283657
318015,1285343
318016,1282345
318016,1282622
318016,1282745
318016,1283272
318016,1283501
318016,1283866
318016,1284812
318016,1285281
318017,1282351
318017,1282413
318017,1282573
318017,1282614
318018,1282353
318018,1282516
318018,1283923
318018,1283975
318018,1284027
318019,1282355
318019,1282584
318020,1282357
318020,1282382
318021,1282360
318021,1282476
318021,1282633
318021,1282671
318021,1283887
318021,1283988
318022,1282364
318022,1282375
318022,1282415
318022,1282551
318022,1282884
318023,1282366
318023,1282521
318024,1282372
318024,1282530
318024,1282642
318024,1283108
318025,1282378
318025,1282464
318026,1282379
318026,1282471
318026,1282515
318026,1282567
318026,1282612
318026,1282701
318026,1282776
318026,1282828
318026,1283008
318026,1283171
318027,1282386
318027,1282867
318027,1282887
318027,1283583
318027,1283998
318028,1282388
318028,1282644
318028,1283242
318028,1283250
318028,1283255
318028,1283262
318028,1283394
318028,1283864
318029,1282392
318029,1282876
318029,1283328
318029,1283579
318029,1286346
318029,1286737
318030,1282408
318030,1282597
318030,1282879
318030,1284903
318031,1282410
318031,1282539
318031,1283226
318031,1283371
318031,1283401
318032,1282414
318032,1282547
318032,1282552
318033,1282416
318033,1284844
318034,1282419
318034,1282425
318034,1282453
318034,1282630
318034,1282674
318034,1288714
318035,1282420
318035,1283703
318035,1284793
318036,1282426
318036,1284889
318036,1286201
318036,1287691
318037,1282430
318037,1282935
318037,1283228
318037,1284312
318037,1284676
318037,1285196
318037,1285895
318037,1285933
318037,1286669
318037,1290010
318037,1290167
318038,1282431
318038,1282889
318038,1283029
318039,1282432
318039,1282660
318040,1282434
318040,1282452
318040,1283157
318040,1283913
318040,1285261
318041,1282435
318041,1282439
318041,1282699
318041,1282717
318042,1282437
318042,1282564
318042,1282578
318042,1282708
318042,1282713
318042,1282748
318043,1282438
318043,1282458
318044,1282445
318044,1282470
318044,1282514
318044,1282794
318044,1290719
318045,1282456
318045,1283077
318045,1283112
318045,1283424
318046,1282461
318046,1282571
318046,1291362
318047,1282463
318047,1282486
318048,1282467
318048,1282558
318049,1282479
318049,1282501
318049,1283274
318049,1283353
318049,1283755
318049,1283779
318049,1283893
318049,1283949
318049,1284351
318049,1284361
318049,1285599
318049,1285990
318050,1282480
318050,1282519
318050,1282837
318051,1282482
318052,1282485
318052,1282503
318052,1282627
318052,1282803
318052,1282948
318052,1282967
318052,1286006
318052,1286448
318052,1287238
318052,1288264
318052,1289321
318052,1290593
318052,1290693
318053,1282490
318053,1282518
318054,1282495
318054,1283146
318054,1284004
318054,1284289
318055,1282497
318056,1282498
318056,1282512
318056,1283421
318056,1283926
318056,1285935
318056,1287494
318057,1282500
318057,1282667
318058,1282524
318058,1284966
318058,1284971
318059,1282540
318059,1282585
318060,1282541
318060,1282604
318060,1283061
318060,1283087
318061,1282542
318061,1282636
318061,1283906
318061,1284017
318061,1284193
318061,1284282
318062,1282549
318062,1282874
318062,1283431
318063,1282560
318063,1282616
318063,1283390
318063,1283869
318063,1284025
318063,1284366
318063,1284854
318063,1285263
318063,1285733
318063,1285923
318063,1287790
318063,1287980
318063,1291337
318064,1282565
318064,1282619
318064,1282737
318064,1282823
318064,1282827
318065,1282572
318065,1282609
318066,1282582
318066,1282624
